Timestamp,From_Bank,Send_Account,To_Bank,Receive_Account,Amount_Received,Receiving_Currency,Amount_Paid,Payment_Currency,Payment_Format,Is_Laundering
9/1/2022 0:19,1588,8009ED0F0,1588,8009ED0F0,465973.41,US Dollar,465973.41,US Dollar,Reinvestment,0
9/1/2022 0:25,3370,8009ED140,1412,8009ED320,173.26,US Dollar,173.26,US Dollar,Cheque,0
9/1/2022 0:24,1588,8009ED0F0,1588,8009ED0F0,3.47,US Dollar,3.47,US Dollar,Reinvestment,0
9/1/2022 0:27,1674,8009ED1E0,1674,8009ED1E0,10.45,US Dollar,10.45,US Dollar,Reinvestment,0
9/1/2022 0:29,10,8009F0380,10,8009F0380,19.58,US Dollar,19.58,US Dollar,Reinvestment,0
9/1/2022 0:01,31543,8009F14B0,21174,8009F0F20,2219.88,US Dollar,2219.88,US Dollar,ACH,0
9/1/2022 0:00,11405,8008C13D0,11405,8008C13D0,6.32,US Dollar,6.32,US Dollar,Reinvestment,0
9/1/2022 0:10,21174,800786DE0,21174,800786DE0,207225.79,US Dollar,207225.79,US Dollar,Reinvestment,0
9/1/2022 0:23,1601,8.01E+35,1601,8.01E+35,1622.85,US Dollar,1622.85,US Dollar,Reinvestment,0
9/1/2022 0:19,701,80043EBF0,21258,8009F2140,16705.57,US Dollar,16705.57,US Dollar,Cheque,0
9/1/2022 0:16,701,80043EBF0,21258,8009F2140,23928.15,US Dollar,23928.15,US Dollar,Credit Card,0
9/1/2022 0:29,701,80043EBF0,21258,8009F2140,10933.97,US Dollar,10933.97,US Dollar,Cash,0
9/1/2022 0:28,701,80043EBF0,21258,8009F2140,1240.04,US Dollar,1240.04,US Dollar,ACH,0
9/1/2022 0:14,1601,8.01E+35,1601,8.01E+35,20.69,US Dollar,20.69,US Dollar,Reinvestment,0
9/1/2022 0:17,21258,8009F2140,21258,8009F2140,21.25,US Dollar,21.25,US Dollar,Reinvestment,0
9/1/2022 0:20,1241,800859530,1241,800859530,1586209.11,US Dollar,1586209.11,US Dollar,Reinvestment,0
9/1/2022 0:21,31624,8009F41C0,31624,8009F41C0,681.67,US Dollar,681.67,US Dollar,Reinvestment,0
9/1/2022 0:06,1467,8008C3BE0,2843,8009F3C40,930.92,US Dollar,930.92,US Dollar,Cheque,0
9/1/2022 0:13,1467,8008C3BE0,2843,8009F3C40,311.52,US Dollar,311.52,US Dollar,Credit Card,0
9/1/2022 0:20,513,8009F4AE0,513,8009F4AE0,171666.49,US Dollar,171666.49,US Dollar,Reinvestment,0
9/1/2022 0:16,11296,8009F5560,11296,8009F5560,12202.29,US Dollar,12202.29,US Dollar,Reinvestment,0
9/1/2022 0:14,513,8002D6F30,11296,8009F5560,24610.97,US Dollar,24610.97,US Dollar,Cheque,0
9/1/2022 0:04,513,8002D6F30,11296,8009F5560,3692.98,US Dollar,3692.98,US Dollar,Credit Card,0
9/1/2022 0:28,513,8002D6F30,11296,8009F5560,3139.74,US Dollar,3139.74,US Dollar,Cash,0
9/1/2022 0:24,11296,8009F5560,11296,8009F5560,18.79,US Dollar,18.79,US Dollar,Reinvestment,0
9/1/2022 0:23,1674,8009F5C00,1674,8009F5C00,124895.85,US Dollar,124895.85,US Dollar,Reinvestment,0
9/1/2022 0:09,10,8009F5C50,10,8009F5C50,4231.16,US Dollar,4231.16,US Dollar,Reinvestment,0
9/1/2022 0:13,1665,8009F3280,1665,8009F3280,338963.77,US Dollar,338963.77,US Dollar,Reinvestment,0
9/1/2022 0:21,220,8009F48C0,220,8009F48C0,6756.36,US Dollar,6756.36,US Dollar,Reinvestment,0
9/1/2022 0:05,10,8009F6080,10,8009F6080,5303.74,US Dollar,5303.74,US Dollar,Reinvestment,0
9/1/2022 0:29,11157,8009F4820,1420,800BC58A0,24.2,US Dollar,24.2,US Dollar,Credit Card,0
9/1/2022 0:21,10,8009F6080,10,8009F6080,10.01,US Dollar,10.01,US Dollar,Reinvestment,0
9/1/2022 0:08,31722,8009F76B0,31722,8009F76B0,292.74,US Dollar,292.74,US Dollar,Reinvestment,0
9/1/2022 0:23,11471,8009F8780,11471,8009F8780,17.7,US Dollar,17.7,US Dollar,Reinvestment,0
9/1/2022 0:29,1,800325FD0,21258,8009F8AC0,13404.94,US Dollar,13404.94,US Dollar,Cheque,0
9/1/2022 0:12,11471,8009F93B0,11471,8009F93B0,4072.83,US Dollar,4072.83,US Dollar,Reinvestment,0
9/1/2022 0:03,21550,8009FA0D0,21550,8009FA0D0,486983.17,US Dollar,486983.17,US Dollar,Reinvestment,0
9/1/2022 0:21,11318,8009F0780,11318,8009F0780,26148.09,US Dollar,26148.09,US Dollar,Reinvestment,0
9/1/2022 0:00,1244,8009F81D0,1244,8009F81D0,1751.71,US Dollar,1751.71,US Dollar,Reinvestment,0
9/1/2022 0:09,1362,8009F91C0,1362,8009F91C0,4612.89,US Dollar,4612.89,US Dollar,Reinvestment,0
9/1/2022 0:09,2843,8009F9620,2843,8009F9620,2843.36,US Dollar,2843.36,US Dollar,Reinvestment,0
9/1/2022 0:26,1457,8009F9670,1457,8009F9670,51841.51,US Dollar,51841.51,US Dollar,Reinvestment,0
9/1/2022 0:14,1688,8009F9850,1688,8009F9850,357.58,US Dollar,357.58,US Dollar,Reinvestment,0
9/1/2022 0:28,1362,8009F98F0,1362,8009F98F0,23317.81,US Dollar,23317.81,US Dollar,Reinvestment,0
9/1/2022 0:12,1047,8009FA900,1047,8009FA900,8181.9,US Dollar,8181.9,US Dollar,Reinvestment,0
9/1/2022 0:19,11318,8009F0780,11318,8009F0780,7.7,US Dollar,7.7,US Dollar,Reinvestment,0
9/1/2022 0:21,1,8009F0820,1,8009F0820,20.45,US Dollar,20.45,US Dollar,Reinvestment,0
9/1/2022 0:14,795,8009F9800,142553,812FE62D0,79.72,US Dollar,79.72,US Dollar,Credit Card,0
9/1/2022 0:02,220,8009F9B70,220,8009F9B70,5.1,US Dollar,5.1,US Dollar,Reinvestment,0
9/1/2022 0:06,1047,8009FA900,1047,8009FA900,3.91,US Dollar,3.91,US Dollar,Reinvestment,0
9/1/2022 0:22,1244,800A11490,1244,800A11490,13.55,US Dollar,13.55,US Dollar,Reinvestment,0
9/1/2022 0:17,1457,800A228B0,1457,800A228B0,701588.75,US Dollar,701588.75,US Dollar,Reinvestment,0
9/1/2022 0:15,908,800A22620,908,800A22620,45035.6,US Dollar,45035.6,US Dollar,Reinvestment,0
9/1/2022 0:03,11471,800A22670,11471,800A22670,486.07,US Dollar,486.07,US Dollar,Reinvestment,0
9/1/2022 0:28,11471,800A22670,11471,800A22670,13.07,US Dollar,13.07,US Dollar,Reinvestment,0
9/1/2022 0:05,11107,800849AD0,1124,800A27C70,560922.88,US Dollar,560922.88,US Dollar,Cheque,0
9/1/2022 0:07,1457,800A28920,1457,800A28920,1474573.6,US Dollar,1474573.6,US Dollar,Reinvestment,0
9/1/2022 0:26,3973,800A289C0,3973,800A289C0,677.87,US Dollar,677.87,US Dollar,Reinvestment,0
9/1/2022 0:08,1,800A290A0,1,800A290F0,56640053,US Dollar,56640053,US Dollar,Cheque,0
9/1/2022 0:06,1,800A290F0,4766,802017A10,28.29,US Dollar,28.29,US Dollar,Credit Card,0
9/1/2022 0:13,1244,800A29140,1244,800A29140,21.71,US Dollar,21.71,US Dollar,Reinvestment,0
9/1/2022 0:25,1665,800A29DB0,1665,800A29DB0,857715.04,US Dollar,857715.04,US Dollar,Reinvestment,0
9/1/2022 0:23,220,800A2A210,220,800A2A210,37106.16,US Dollar,37106.16,US Dollar,Reinvestment,0
9/1/2022 0:07,1241,800A29900,1241,800A29900,7679133.9,US Dollar,7679133.9,US Dollar,Reinvestment,0
9/1/2022 0:00,12,80013BCB0,1241,800A29900,43290.91,US Dollar,43290.91,US Dollar,Cheque,0
9/1/2022 0:01,12,80013BCB0,1241,800A29900,6347.68,US Dollar,6347.68,US Dollar,Credit Card,0
9/1/2022 0:01,12,80013BCB0,1241,800A29900,3762.27,US Dollar,3762.27,US Dollar,ACH,0
9/1/2022 0:02,12,80013BCB0,1241,800A29900,1560.18,US Dollar,1560.18,US Dollar,Wire,0
9/1/2022 0:17,3405,800A2CFA0,3405,800A2CFA0,1561.98,US Dollar,1561.98,US Dollar,Reinvestment,0
9/1/2022 0:26,2843,800A33D80,2843,800A33D80,10834034.87,US Dollar,10834034.87,US Dollar,Reinvestment,0
9/1/2022 0:11,11405,800A348B0,11405,800A348B0,4383.68,US Dollar,4383.68,US Dollar,Reinvestment,0
9/1/2022 0:18,1047,800A35EC0,1047,800A35EC0,26907.34,US Dollar,26907.34,US Dollar,Reinvestment,0
9/1/2022 0:13,908,800A366F0,908,800A366F0,11.94,US Dollar,11.94,US Dollar,Reinvestment,0
9/1/2022 0:29,1420,800A36B20,1420,800A36B20,28092.79,US Dollar,28092.79,US Dollar,Reinvestment,0
9/1/2022 0:10,21258,800A36B70,21258,800A36B70,889.49,US Dollar,889.49,US Dollar,Reinvestment,0
9/1/2022 0:22,21258,800A36B70,21258,800A36B70,23.61,US Dollar,23.61,US Dollar,Reinvestment,0
9/1/2022 0:24,1457,800A36BC0,1457,800A36BC0,17.81,US Dollar,17.81,US Dollar,Reinvestment,0
9/1/2022 0:15,701,80078A8F0,21550,800A377D0,2194.68,US Dollar,2194.68,US Dollar,Cheque,0
9/1/2022 0:07,701,80078A8F0,21550,800A377D0,13836.54,US Dollar,13836.54,US Dollar,Credit Card,0
9/1/2022 0:14,701,80078A8F0,21550,800A377D0,95.92,US Dollar,95.92,US Dollar,Cash,0
9/1/2022 0:07,701,80078A8F0,21550,800A377D0,140.54,US Dollar,140.54,US Dollar,ACH,0
9/1/2022 0:10,21550,800A377D0,21550,800A377D0,24.43,US Dollar,24.43,US Dollar,Reinvestment,0
9/1/2022 0:25,21575,8009B7EE0,21575,8009B7EE0,10.22,US Dollar,10.22,US Dollar,Reinvestment,0
9/1/2022 0:18,1,800A38EF0,1,800A38EF0,138731.98,US Dollar,138731.98,US Dollar,Reinvestment,0
9/1/2022 0:05,21611,800A39470,21611,800A39470,846736.38,US Dollar,846736.38,US Dollar,Reinvestment,0
9/1/2022 0:16,1362,800A39510,1362,800A39510,21.37,US Dollar,21.37,US Dollar,Reinvestment,0
9/1/2022 0:17,1362,800A396E0,1362,800A396E0,15.62,US Dollar,15.62,US Dollar,Reinvestment,0
9/1/2022 0:13,10,800268660,1688,800A3F4C0,21063.78,US Dollar,21063.78,US Dollar,Cheque,0
9/1/2022 0:11,11474,800A38940,11474,800A38940,4156.96,US Dollar,4156.96,US Dollar,Reinvestment,0
9/1/2022 0:11,1729,800A388A0,1729,800A388A0,3.54,US Dollar,3.54,US Dollar,Reinvestment,0
9/1/2022 0:11,21575,800A429F0,21575,800A429F0,13.2,US Dollar,13.2,US Dollar,Reinvestment,0
9/1/2022 0:29,1688,800A42730,1688,800A42730,3955.38,US Dollar,3955.38,US Dollar,Reinvestment,0
9/1/2022 0:05,1674,800A37DB0,1674,800A37DB0,14.4,US Dollar,14.4,US Dollar,Reinvestment,0
9/1/2022 0:21,3425,800A45430,3425,800A45430,22516.63,US Dollar,22516.63,US Dollar,Reinvestment,0
9/1/2022 0:25,1457,800A452F0,1457,800A452F0,21.86,US Dollar,21.86,US Dollar,Reinvestment,0
9/1/2022 0:28,1420,800A44F40,1420,800A44F40,4815.3,US Dollar,4815.3,US Dollar,Reinvestment,0
9/1/2022 0:15,1362,800A44FE0,1362,800A44FE0,568.62,US Dollar,568.62,US Dollar,Reinvestment,0
9/1/2022 0:07,11107,800A45080,11107,800A45080,3490.16,US Dollar,3490.16,US Dollar,Reinvestment,0
9/1/2022 0:09,513,800A460C0,513,800A460C0,3878.79,US Dollar,3878.79,US Dollar,Reinvestment,0
9/1/2022 0:05,1588,800A46200,1588,800A46200,2783.77,US Dollar,2783.77,US Dollar,Reinvestment,0
9/1/2022 0:10,31287,800A466B0,31287,800A466B0,285.13,US Dollar,285.13,US Dollar,Reinvestment,0
9/1/2022 0:04,11405,800A46750,11405,800A46750,13504.67,US Dollar,13504.67,US Dollar,Reinvestment,0
9/1/2022 0:16,795,800A467A0,795,800A467A0,0.19,US Dollar,0.19,US Dollar,Reinvestment,0
9/1/2022 0:05,21174,800A44EF0,21174,800A44EF0,19.35,US Dollar,19.35,US Dollar,Reinvestment,0
9/1/2022 0:13,1601,800A45880,1601,800A45880,24.79,US Dollar,24.79,US Dollar,Reinvestment,0
9/1/2022 0:25,11157,800A49AE0,11157,800A49AE0,20.52,US Dollar,20.52,US Dollar,Reinvestment,0
9/1/2022 0:22,220,800A49F40,220,800A49F40,28504.84,US Dollar,28504.84,US Dollar,Reinvestment,0
9/1/2022 0:24,3241,800A4A3F0,701,800A4A3A0,0.01,US Dollar,0.01,US Dollar,Cheque,0
9/1/2022 0:03,1,8001E6840,11107,8.01E+85,4452.2,US Dollar,4452.2,US Dollar,Cheque,0
9/1/2022 0:06,1,8001E6840,11107,8.01E+85,1767.81,US Dollar,1767.81,US Dollar,Credit Card,0
9/1/2022 0:26,70,100428660,12,800A498A0,3400.42,US Dollar,3400.42,US Dollar,Cheque,0
9/1/2022 0:06,70,100428660,12,800A498A0,9748.83,US Dollar,9748.83,US Dollar,Credit Card,0
9/1/2022 0:03,11474,800A497B0,11474,800A497B0,14.27,US Dollar,14.27,US Dollar,Reinvestment,0
9/1/2022 0:20,2843,800A4B110,2843,800A4B110,14.37,US Dollar,14.37,US Dollar,Reinvestment,0
9/1/2022 0:05,1457,800A43F30,1457,800A43F30,23.51,US Dollar,23.51,US Dollar,Reinvestment,0
9/1/2022 0:27,908,800A43D00,908,800A43D00,5.65,US Dollar,5.65,US Dollar,Reinvestment,0
9/1/2022 0:06,21611,800A4BA80,21611,800A4BA80,20.56,US Dollar,20.56,US Dollar,Reinvestment,0
9/1/2022 0:06,1,800A4DD10,1,800A4DD10,3977.5,US Dollar,3977.5,US Dollar,Reinvestment,0
9/1/2022 0:20,11296,800A4DAF0,11296,800A4DAF0,4.53,US Dollar,4.53,US Dollar,Reinvestment,0
9/1/2022 0:27,11157,8.01E+06,11157,8.01E+06,1197.94,US Dollar,1197.94,US Dollar,Reinvestment,0
9/1/2022 0:28,21258,800A4EF50,21258,800A4EF50,16.64,US Dollar,16.64,US Dollar,Reinvestment,0
9/1/2022 0:10,1412,800A4FAA0,1412,800A4FAA0,90223.73,US Dollar,90223.73,US Dollar,Reinvestment,0
9/1/2022 0:07,1124,800A438C0,1412,800A4FAA0,41138.03,US Dollar,41138.03,US Dollar,Cheque,0
9/1/2022 0:25,1124,800A438C0,1412,800A4FAA0,11020.62,US Dollar,11020.62,US Dollar,Cash,0
9/1/2022 0:20,1412,800A4FAA0,1412,800A4FAA0,6.82,US Dollar,6.82,US Dollar,Reinvestment,0
9/1/2022 0:27,2843,800647440,1688,800A506C0,98595915.3,US Dollar,98595915.3,US Dollar,Cheque,0
9/1/2022 0:09,2843,800647440,1688,800A506C0,4091.24,US Dollar,4091.24,US Dollar,Credit Card,0
9/1/2022 0:14,2843,800647440,1688,800A506C0,220103198.9,US Dollar,220103198.9,US Dollar,ACH,0
9/1/2022 0:26,2843,800647440,1688,800A506C0,11941869.09,US Dollar,11941869.09,US Dollar,Wire,0
9/1/2022 0:19,11318,800A50A30,11318,800A50A30,1303853.86,US Dollar,1303853.86,US Dollar,Reinvestment,0
9/1/2022 0:16,21258,8008FDCA0,11318,800A50A30,9640.42,US Dollar,9640.42,US Dollar,Cheque,0
9/1/2022 0:06,21258,8008FDCA0,11318,800A50A30,6287.04,US Dollar,6287.04,US Dollar,Cash,0
9/1/2022 0:17,21258,8008FDCA0,11318,800A50A30,1690.59,US Dollar,1690.59,US Dollar,ACH,0
9/1/2022 0:25,1,800A514F0,1,800A514F0,12.72,US Dollar,12.72,US Dollar,Reinvestment,0
9/1/2022 0:07,795,800A51860,795,800A51860,856963.63,US Dollar,856963.63,US Dollar,Reinvestment,0
9/1/2022 0:20,1068,800A519A0,1068,800A519A0,12522.41,US Dollar,12522.41,US Dollar,Reinvestment,0
9/1/2022 0:22,1068,800A519A0,1068,800A519A0,12.6,US Dollar,12.6,US Dollar,Reinvestment,0
9/1/2022 0:00,1411,800A52890,1411,800A52890,407883.17,US Dollar,407883.17,US Dollar,Reinvestment,0
9/1/2022 0:13,11471,800A53130,11471,800A53130,378698.19,US Dollar,378698.19,US Dollar,Reinvestment,0
9/1/2022 0:17,21550,800A535C0,21550,800A535C0,11.2,US Dollar,11.2,US Dollar,Reinvestment,0
9/1/2022 0:09,1601,800A4F7C0,1601,800A4F7C0,5051196.52,US Dollar,5051196.52,US Dollar,Reinvestment,0
9/1/2022 0:22,2843,800A4FE00,2843,800A4FE00,743.85,US Dollar,743.85,US Dollar,Reinvestment,0
9/1/2022 0:27,3494,800A52B30,3494,800A52B30,6859.46,US Dollar,6859.46,US Dollar,Reinvestment,0
9/1/2022 0:13,1601,800A52E00,1601,800A52E00,1165.86,US Dollar,1165.86,US Dollar,Reinvestment,0
9/1/2022 0:00,31218,800A53330,31218,800A53330,2078.47,US Dollar,2078.47,US Dollar,Reinvestment,0
9/1/2022 0:03,21258,800A52EA0,21258,800A52EA0,18.32,US Dollar,18.32,US Dollar,Reinvestment,0
9/1/2022 0:20,11471,800A4F2F0,11471,800A4F2F0,25611.69,US Dollar,25611.69,US Dollar,Reinvestment,0
9/1/2022 0:27,70,100428660,701,800A55040,26662.47,US Dollar,26662.47,US Dollar,Cheque,0
9/1/2022 0:06,70,100428660,701,800A55040,9787,US Dollar,9787,US Dollar,Cash,0
9/1/2022 0:11,10,800A558D0,10,800A558D0,108898.47,US Dollar,108898.47,US Dollar,Reinvestment,0
9/1/2022 0:28,10,800A558D0,10,800A558D0,23.46,US Dollar,23.46,US Dollar,Reinvestment,0
9/1/2022 0:20,3985,800A55D60,3985,800A55D60,590.05,US Dollar,590.05,US Dollar,Reinvestment,0
9/1/2022 0:25,1362,800A56880,1362,800A56880,523405.86,US Dollar,523405.86,US Dollar,Reinvestment,0
9/1/2022 0:02,11296,800A4D8E0,11296,800A4D8E0,561.16,US Dollar,561.16,US Dollar,Reinvestment,0
9/1/2022 0:05,11471,800A561C0,11471,800A561C0,7289.04,US Dollar,7289.04,US Dollar,Reinvestment,0
9/1/2022 0:10,11157,800A4D210,4503,80303CE30,7.49,US Dollar,7.49,US Dollar,Credit Card,0
9/1/2022 0:10,21550,800A37540,21550,800A37540,14445329.14,US Dollar,14445329.14,US Dollar,Reinvestment,0
9/1/2022 0:07,1674,800A37B30,1674,800A37B30,553.53,US Dollar,553.53,US Dollar,Reinvestment,0
9/1/2022 0:09,21550,800A43B10,21550,800A43B10,1553.64,US Dollar,1553.64,US Dollar,Reinvestment,0
9/1/2022 0:12,1412,800A4B7F0,1412,800A4B7F0,368.15,US Dollar,368.15,US Dollar,Reinvestment,0
9/1/2022 0:17,3399,800A4BC70,3399,800A4BC70,23028.76,US Dollar,23028.76,US Dollar,Reinvestment,0
9/1/2022 0:28,31782,800A4CCD0,21550,800A43B10,10714.35,US Dollar,10714.35,US Dollar,Wire,0
9/1/2022 0:05,1411,800A4B610,1411,800A4B610,5.3,US Dollar,5.3,US Dollar,Reinvestment,0
9/1/2022 0:18,1729,800A58750,1729,800A58750,65407.77,US Dollar,65407.77,US Dollar,Reinvestment,0
9/1/2022 0:14,1241,800A58CA0,1241,800A58CA0,187020.17,US Dollar,187020.17,US Dollar,Reinvestment,0
9/1/2022 0:19,1674,800A58470,1674,800A58470,2444257.04,US Dollar,2444257.04,US Dollar,Reinvestment,0
9/1/2022 0:27,1411,800A58A10,5394,805F93520,38.32,US Dollar,38.32,US Dollar,Credit Card,0
9/1/2022 0:26,11107,800A58AB0,11107,800A58AB0,10.77,US Dollar,10.77,US Dollar,Reinvestment,0
9/1/2022 0:08,1,800A59BE0,1,800A59BE0,54679.41,US Dollar,54679.41,US Dollar,Reinvestment,0
9/1/2022 0:16,70,100428660,1467,800A5A020,7571.55,US Dollar,7571.55,US Dollar,Cheque,0
9/1/2022 0:08,1467,800A5A020,1467,800A5A020,19.92,US Dollar,19.92,US Dollar,Reinvestment,0
9/1/2022 0:09,11318,800A5A7A0,11318,800A5A7A0,151450.93,US Dollar,151450.93,US Dollar,Reinvestment,0
9/1/2022 0:04,1362,800A5AD80,1362,800A5AD80,141516.44,US Dollar,141516.44,US Dollar,Reinvestment,0
9/1/2022 0:10,1729,800A5B5D0,1729,800A5B5D0,4949.85,US Dollar,4949.85,US Dollar,Reinvestment,0
9/1/2022 0:24,1,800259980,1729,800A5B5D0,134.34,US Dollar,134.34,US Dollar,Cheque,0
9/1/2022 0:16,1,800259980,1729,800A5B5D0,118.09,US Dollar,118.09,US Dollar,Credit Card,0
9/1/2022 0:17,1686,800A5B3E0,1686,800A5B3E0,1404573.86,US Dollar,1404573.86,US Dollar,Reinvestment,0
9/1/2022 0:23,1457,80094FAF0,1457,80094FAF0,237520.85,US Dollar,237520.85,US Dollar,Reinvestment,0
9/1/2022 0:10,11474,800A37220,11474,800A37220,5257727.24,US Dollar,5257727.24,US Dollar,Reinvestment,0
9/1/2022 0:04,1420,800A59240,1420,800A59240,7522.48,US Dollar,7522.48,US Dollar,Reinvestment,0
9/1/2022 0:27,1,800A59900,1,800A59900,8157.78,US Dollar,8157.78,US Dollar,Reinvestment,0
9/1/2022 0:07,31793,800A5B0C0,31793,800A5B0C0,21275.46,US Dollar,21275.46,US Dollar,Reinvestment,0
9/1/2022 0:18,701,800A59E30,132499,811038000,32.96,US Dollar,32.96,US Dollar,Credit Card,0
9/1/2022 0:08,1411,800A5AFD0,1411,800A5AFD0,8.35,US Dollar,8.35,US Dollar,Reinvestment,0
9/1/2022 0:26,1362,8006B5150,1362,8006B5150,62504.85,US Dollar,62504.85,US Dollar,Reinvestment,0
9/1/2022 0:26,11157,8003C60B0,11157,8003C60B0,45208.42,US Dollar,45208.42,US Dollar,Reinvestment,0
9/1/2022 0:04,1,800813550,795,8003C6100,559397,US Dollar,559397,US Dollar,ACH,0
9/1/2022 0:26,31279,800785F50,21174,800814120,23632.78,US Dollar,23632.78,US Dollar,ACH,0
9/1/2022 0:09,3374,80080A3B0,3374,80080A3B0,45488.08,US Dollar,45488.08,US Dollar,Reinvestment,0
9/1/2022 0:22,31371,80080B8F0,31371,80080B8F0,4036.48,US Dollar,4036.48,US Dollar,Reinvestment,0
9/1/2022 0:10,1292,800811630,1292,800811630,42418.72,US Dollar,42418.72,US Dollar,Reinvestment,0
9/1/2022 0:25,31384,800814BB0,31384,800814BB0,7074.09,US Dollar,7074.09,US Dollar,Reinvestment,0
9/1/2022 0:11,1244,800885020,1244,800885020,66422.62,US Dollar,66422.62,US Dollar,Reinvestment,0
9/1/2022 0:00,3405,800885070,3405,800885070,19109.27,US Dollar,19109.27,US Dollar,Reinvestment,0
9/1/2022 0:01,31474,800885710,31474,800885710,7393.33,US Dollar,7393.33,US Dollar,Reinvestment,0
9/1/2022 0:24,11405,8008904C0,11405,8008904C0,31117.17,US Dollar,31117.17,US Dollar,Reinvestment,0
9/1/2022 0:28,1362,80089C9B0,1362,80089C9B0,1627.93,US Dollar,1627.93,US Dollar,Reinvestment,0
9/1/2022 0:25,220,8008A14F0,220,8008A14F0,36198.34,US Dollar,36198.34,US Dollar,Reinvestment,0
9/1/2022 0:11,1244,8007FF480,1411,8008A15E0,653876,US Dollar,653876,US Dollar,Cheque,0
9/1/2022 0:27,1688,8008A25E0,1688,8008A25E0,2227.91,US Dollar,2227.91,US Dollar,Reinvestment,0
9/1/2022 0:23,1729,8008A7D20,1729,8008A7D20,32413.4,US Dollar,32413.4,US Dollar,Reinvestment,0
9/1/2022 0:25,3717,8008A7DC0,3717,8008A7DC0,963.16,US Dollar,963.16,US Dollar,Reinvestment,0
9/1/2022 0:11,795,8008A8360,795,8008A8360,1307.17,US Dollar,1307.17,US Dollar,Reinvestment,0
9/1/2022 0:15,21258,800A5D570,21258,800A5D570,1488.69,US Dollar,1488.69,US Dollar,Reinvestment,0
9/1/2022 0:05,21174,8006B50B0,21174,8006B50B0,11.15,US Dollar,11.15,US Dollar,Reinvestment,0
9/1/2022 0:23,795,8003C6100,1,8003DB200,45.82,US Dollar,45.82,US Dollar,Credit Card,0
9/1/2022 0:20,1362,800724420,1362,800724420,5.72,US Dollar,5.72,US Dollar,Reinvestment,0
9/1/2022 0:20,1674,8007885A0,1674,8007885A0,20.43,US Dollar,20.43,US Dollar,Reinvestment,0
9/1/2022 0:08,1244,8007FF480,1244,8007FF480,20.35,US Dollar,20.35,US Dollar,Reinvestment,0
9/1/2022 0:04,10,8007FF4D0,10,8007FF4D0,23.41,US Dollar,23.41,US Dollar,Reinvestment,0
9/1/2022 0:01,1047,80080FE30,18324,80D2DC7D0,22.49,US Dollar,22.49,US Dollar,Credit Card,0
9/1/2022 0:07,795,800813330,795,800813330,7.03,US Dollar,7.03,US Dollar,Reinvestment,0
9/1/2022 0:12,1688,800813770,1688,800813770,8.38,US Dollar,8.38,US Dollar,Reinvestment,0
9/1/2022 0:03,1420,800813BD0,1420,800813BD0,5.1,US Dollar,5.1,US Dollar,Reinvestment,0
9/1/2022 0:10,21174,800814120,21174,800814120,11.36,US Dollar,11.36,US Dollar,Reinvestment,0
9/1/2022 0:29,1362,800890510,1362,800890510,21.75,US Dollar,21.75,US Dollar,Reinvestment,0
9/1/2022 0:06,220,8008A14F0,220,8008A14F0,14.48,US Dollar,14.48,US Dollar,Reinvestment,0
9/1/2022 0:24,1411,8008A15E0,130435,8112C3330,29.96,US Dollar,29.96,US Dollar,Credit Card,0
9/1/2022 0:09,1588,8008A2540,113865,80588FD60,39.9,US Dollar,39.9,US Dollar,Credit Card,0
9/1/2022 0:24,12,8008A9C40,12,8008A9C40,10.06,US Dollar,10.06,US Dollar,Reinvestment,0
9/1/2022 0:24,11157,8008A9C90,11157,8008A9C90,16.32,US Dollar,16.32,US Dollar,Reinvestment,0
9/1/2022 0:22,220,800A5F4C0,220,800A5F4C0,126030.21,US Dollar,126030.21,US Dollar,Reinvestment,0
9/1/2022 0:22,513,800A5F8C0,513,800A5F8C0,42288.61,US Dollar,42288.61,US Dollar,Reinvestment,0
9/1/2022 0:23,31794,800A5F910,31794,800A5F910,13196.78,US Dollar,13196.78,US Dollar,Reinvestment,0
9/1/2022 0:17,11471,800A61D80,11471,800A61D80,1056356.68,US Dollar,1056356.68,US Dollar,Reinvestment,0
9/1/2022 0:15,21258,800A63790,21258,800A63790,11.96,US Dollar,11.96,US Dollar,Reinvestment,0
9/1/2022 0:14,1686,800A635A0,1686,800A635A0,506.14,US Dollar,506.14,US Dollar,Reinvestment,0
9/1/2022 0:24,1,80038AAE0,1601,800A64DE0,356.85,US Dollar,356.85,US Dollar,Cheque,0
9/1/2022 0:25,1,80038AAE0,1601,800A64DE0,3492.09,US Dollar,3492.09,US Dollar,Credit Card,0
9/1/2022 0:08,21174,800A654C0,21174,800A654C0,22.92,US Dollar,22.92,US Dollar,Reinvestment,0
9/1/2022 0:22,1,800A65BB0,1,800A65BB0,111442.37,US Dollar,111442.37,US Dollar,Reinvestment,0
9/1/2022 0:07,1688,800A646A0,1688,800A646A0,2808.44,US Dollar,2808.44,US Dollar,Reinvestment,0
9/1/2022 0:20,795,800A624F0,795,800A624F0,32136675.57,US Dollar,32136675.57,US Dollar,Reinvestment,0
9/1/2022 0:12,1420,800A624A0,1420,800A624A0,12.63,US Dollar,12.63,US Dollar,Reinvestment,0
9/1/2022 0:03,11405,800A66750,11405,800A66750,121274.16,US Dollar,121274.16,US Dollar,Reinvestment,0
9/1/2022 0:26,21258,800A66AF0,21258,800A66AF0,1013376.87,US Dollar,1013376.87,US Dollar,Reinvestment,0
